,Community,Community Latitude,Community Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1265,Woodlawn,41.779478600000004,-87.59949300000001,Doc Films (Max Palevsky Cinema),41.78827980416347,-87.5956205533204,Indie Movie Theater
1266,Woodlawn,41.779478600000004,-87.59949300000001,Farm Tech,41.790850625495324,-87.5828331997944,Science Museum
1267,Woodlawn,41.779478600000004,-87.59949300000001,You! the experience,41.79086300229457,-87.58281657495225,Science Museum
1268,Woodlawn,41.779478600000004,-87.59949300000001,MSI Flight School,41.7906356135187,-87.58256173977617,Science Museum
1269,Woodlawn,41.779478600000004,-87.59949300000001,Henry Crown Space Center,41.79117,-87.581604,Science Museum
1270,Woodlawn,41.779478600000004,-87.59949300000001,Logan Center Performance Penthouse,41.78597585007239,-87.60134394699051,Performing Arts Venue
1271,Woodlawn,41.779478600000004,-87.59949300000001,The Renaissance Society,41.78897,-87.600943,Art Museum
1272,Woodlawn,41.779478600000004,-87.59949300000001,Dialogo by Virginio Ferraaroi,41.789085,-87.598335,Outdoor Sculpture
1273,Woodlawn,41.779478600000004,-87.59949300000001,International House at the University of Chicago,41.78824,-87.590804,Concert Hall
1274,Woodlawn,41.779478600000004,-87.59949300000001,FXK Theater,41.79107411927236,-87.59838840449251,Theater
1275,Woodlawn,41.779478600000004,-87.59949300000001,Toymaker 3000,41.7903,-87.583626,Science Museum
1276,Woodlawn,41.779478600000004,-87.59949300000001,The Sound Loft Studio,41.774413,-87.615615,Music Venue
1277,Woodlawn,41.779478600000004,-87.59949300000001,The Revival,41.795288,-87.597008,Comedy Club
1278,Woodlawn,41.779478600000004,-87.59949300000001,Hall Of Mirrors,41.790028,-87.583148,Museum
1279,Woodlawn,41.779478600000004,-87.59949300000001,MSI-Charlie Brown & Peanuts,41.79038455624838,-87.58349350859442,Museum
1280,Woodlawn,41.779478600000004,-87.59949300000001,MSI-Tesla Coil,41.79041710133624,-87.58344445932387,Science Museum
1281,Woodlawn,41.779478600000004,-87.59949300000001,The Art Of The Bicycle,41.79091635604401,-87.5839462072729,Science Museum
1282,Woodlawn,41.779478600000004,-87.59949300000001,Whispering Gallery,41.790904,-87.583886,Science Museum
1283,Woodlawn,41.779478600000004,-87.59949300000001,Earth Revealed,41.790848803966156,-87.58370498298262,Science Museum
1284,Woodlawn,41.779478600000004,-87.59949300000001,Fairy Castle Exhibit,41.79026884556059,-87.58285586338643,Science Museum
1285,Woodlawn,41.779478600000004,-87.59949300000001,The Science Behind Pixar,41.790826962779384,-87.58336070530684,Exhibit
1286,Woodlawn,41.779478600000004,-87.59949300000001,MSI Idea Factory,41.790882,-87.58334,Science Museum
1287,Woodlawn,41.779478600000004,-87.59949300000001,Future Energy,41.79067,-87.582897,Museum
1288,Woodlawn,41.779478600000004,-87.59949300000001,Networld,41.790887629099274,-87.58308261845363,Science Museum
1289,Woodlawn,41.779478600000004,-87.59949300000001,Robot Revolution,41.7906999433186,-87.58267252868264,Science Museum
1290,Woodlawn,41.779478600000004,-87.59949300000001,Lens Cap Productions,41.784914,-87.620997,Movie Theater
1291,Woodlawn,41.779478600000004,-87.59949300000001,Chick Hatchery,41.79082057766313,-87.58254708872616,Science Museum
1292,Woodlawn,41.779478600000004,-87.59949300000001,Fast Forward,41.7909675185185,-87.5826872539682,Science Museum
1293,Woodlawn,41.779478600000004,-87.59949300000001,Circus Exhibit,41.790897,-87.58259,Science Museum
1294,Woodlawn,41.779478600000004,-87.59949300000001,Burlington Zephyr,41.79170001709954,-87.58293788130611,Science Museum
1295,Woodlawn,41.779478600000004,-87.59949300000001,S&I International Space Station,41.79048156738281,-87.58092498779297,Planetarium
1296,South Shore,41.7626438,-87.5751786,Stony Island Arts Bank,41.77180723587629,-87.58654982993876,Public Art
1297,South Shore,41.7626438,-87.5751786,Statue of The Republic,41.77958887264504,-87.57990717887878,Outdoor Sculpture
1298,South Shore,41.7626438,-87.5751786,ETA Creative Arts Foundation,41.757044973087766,-87.59370008131738,Arts & Entertainment
1299,South Shore,41.7626438,-87.5751786,The Regal Theater,41.75541686151908,-87.57716611520345,Multiplex
1300,South Shore,41.7626438,-87.5751786,Umoja Art Villiage,41.760025,-87.575875,Art Gallery
1301,South Shore,41.7626438,-87.5751786,Romano Cinema (home theater)!,41.76511748942193,-87.5613862501863,Movie Theater
1302,South Shore,41.7626438,-87.5751786,Mz. Georgia's Plaze,41.750603999999996,-87.58358,Dance Studio
1303,South Shore,41.7626438,-87.5751786,The South Side Lofts,41.75867131226937,-87.59259567161482,Theater
1304,South Shore,41.7626438,-87.5751786,animal Bridge,41.77656555175781,-87.575439453125,Outdoor Sculpture
1305,South Shore,41.7626438,-87.5751786,ETA,41.757078,-87.593941,Theater
1306,South Shore,41.7626438,-87.5751786,the global studio,41.746727,-87.578542,Dance Studio
1307,Chatham,41.74114539999999,-87.6125481,Studio Movie Grill Chatham,41.739263,-87.630678,Movie Theater
1308,Chatham,41.74114539999999,-87.6125481,Darrin's,41.73666545412617,-87.59319153683965,Jazz Club
1309,Chatham,41.74114539999999,-87.6125481,Mayfair Academy,41.752583888466525,-87.60649024901485,Dance Studio
1310,Chatham,41.74114539999999,-87.6125481,Mayfair Academy,41.751129,-87.599329,Dance Studio
1311,Chatham,41.74114539999999,-87.6125481,The Woodshop Gallery,41.758231,-87.613426,Art Gallery
1312,Chatham,41.74114539999999,-87.6125481,Ice Theaters,41.73924760040442,-87.63010363608564,Multiplex
1313,Avalon Park,41.745034600000004,-87.5886584,ETA Creative Arts Foundation,41.757044973087766,-87.59370008131738,Arts & Entertainment
1314,Avalon Park,41.745034600000004,-87.5886584,Darrin's,41.73666545412617,-87.59319153683965,Jazz Club
1315,Avalon Park,41.745034600000004,-87.5886584,The Regal Theater,41.75541686151908,-87.57716611520345,Multiplex
1316,Avalon Park,41.745034600000004,-87.5886584,Mz. Georgia's Plaze,41.750603999999996,-87.58358,Dance Studio
1317,Avalon Park,41.745034600000004,-87.5886584,the global studio,41.746727,-87.578542,Dance Studio
1318,Avalon Park,41.745034600000004,-87.5886584,Mayfair Academy,41.751129,-87.599329,Dance Studio
1319,Avalon Park,41.745034600000004,-87.5886584,Mayfair Academy of Fine Arts,41.73688692841117,-87.57795097274706,Dance Studio
1320,Avalon Park,41.745034600000004,-87.5886584,ETA,41.757078,-87.593941,Theater
1321,Avalon Park,41.745034600000004,-87.5886584,The South Side Lofts,41.75867131226937,-87.59259567161482,Theater
1322,Avalon Park,41.745034600000004,-87.5886584,Mayfair Academy,41.752583888466525,-87.60649024901485,Dance Studio
1323,Avalon Park,41.745034600000004,-87.5886584,Umoja Art Villiage,41.760025,-87.575875,Art Gallery
1324,South Chicago,41.7345874,-87.5513222,The Halls of St George,41.73249053955078,-87.55045318603516,Concert Hall
1325,South Chicago,41.7345874,-87.5513222,Bat Cave Studios,41.732681730073466,-87.56570124704066,Music Venue
1326,South Chicago,41.7345874,-87.5513222,Moody Blues at Horseshow Casino,41.74675609245022,-87.55070802805348,Music Venue
1327,South Chicago,41.7345874,-87.5513222,Backstage Coordinator Trailer.,41.74523230973733,-87.53595622366933,Concert Hall
1328,Burnside,41.730034499999995,-87.596714,Darrin's,41.73666545412617,-87.59319153683965,Jazz Club
1329,Burnside,41.730034499999995,-87.596714,Bronzeville Children's Museum,41.725722999999995,-87.58449399999999,Museum
1330,Burnside,41.730034499999995,-87.596714,Chicago State University Movie Night,41.720066,-87.611589,Movie Theater
1331,Burnside,41.730034499999995,-87.596714,Mayfair Academy of Fine Arts,41.73688692841117,-87.57795097274706,Dance Studio
1332,Calumet Heights,41.7300347,-87.57921340000001,Darrin's,41.73666545412617,-87.59319153683965,Jazz Club
1333,Calumet Heights,41.7300347,-87.57921340000001,Bronzeville Children's Museum,41.725722999999995,-87.58449399999999,Museum
1334,Calumet Heights,41.7300347,-87.57921340000001,Mayfair Academy of Fine Arts,41.73688692841117,-87.57795097274706,Dance Studio
1335,Calumet Heights,41.7300347,-87.57921340000001,the global studio,41.746727,-87.578542,Dance Studio
1336,Roseland,41.7019787,-87.625881,Historic Pullman Visitor Center,41.69133983072174,-87.60970155434335,Museum
1337,Roseland,41.7019787,-87.625881,Walldenn Productions Inc.,41.70593677087105,-87.64424800872803,Theater
1338,Roseland,41.7019787,-87.625881,A. Phillip Randolph Pullman Porter Museum,41.705374,-87.60306899999999,History Museum
1339,Pullman,41.704124,-87.59829870000002,Historic Pullman Visitor Center,41.69133983072174,-87.60970155434335,Museum
1340,Pullman,41.704124,-87.59829870000002,A. Phillip Randolph Pullman Porter Museum,41.705374,-87.60306899999999,History Museum
1341,Pullman,41.704124,-87.59829870000002,Jes Front Porch,41.70461654663086,-87.60401153564453,Art Gallery
1342,Pullman,41.704124,-87.59829870000002,Jes Bathtub,41.7044792175293,-87.60431671142578,Art Gallery
1343,Pullman,41.704124,-87.59829870000002,Jes front room,41.70448303222656,-87.60435485839844,Art Gallery
1344,Pullman,41.704124,-87.59829870000002,Amc Country Club Hills,41.71357691800177,-87.59750579557284,Movie Theater
1345,Pullman,41.704124,-87.59829870000002,WOW - Rehearsal,41.697048155776194,-87.60767164823783,Music Venue
1346,Pullman,41.704124,-87.59829870000002,pullman factory disc golf course,41.69308815145836,-87.60807669238105,Disc Golf
1347,East Side,41.70802020000001,-87.53482690000001,Exempt Lair,41.699647999999996,-87.536862,Rock Club
1348,East Side,41.70802020000001,-87.53482690000001,Red Box,41.70125961303711,-87.52400207519531,Multiplex
1349,East Side,41.70802020000001,-87.53482690000001,Lucky Dawgz,41.71323776245117,-87.55062103271484,Arts & Entertainment
1350,West Pullman,41.6750456,-87.637823,Coffy's Cinema,41.67400816242287,-87.62454063018741,Multiplex
1351,West Pullman,41.6750456,-87.637823,LeTorqueAMP STudios,41.679911608600186,-87.65201032161711,Music Venue
1352,West Pullman,41.6750456,-87.637823,Universal Entertainment Center,41.6774001,-87.6564116,Music Venue
1353,West Pullman,41.6750456,-87.637823,TK Painting,41.664736,-87.653994,Art Gallery
1354,Riverdale,41.66580870000001,-87.6053444,Coffy's Cinema,41.67400816242287,-87.62454063018741,Multiplex
1355,Riverdale,41.66580870000001,-87.6053444,Museum of Contemporary Art,41.65597454322031,-87.5855093099209,Art Museum
1356,Hegewisch,41.653646200000004,-87.5469885,Movie in the Park- Princess Bride,41.658308,-87.551429,Movie Theater
1357,Garfield Ridge,41.803617100000004,-87.74548859999999,Battle of Midway Exhibit,41.787557399226756,-87.7416889065644,History Museum
1358,Garfield Ridge,41.803617100000004,-87.74548859999999,Art chi,41.78717819170832,-87.74422310447711,Art Gallery
1359,Garfield Ridge,41.803617100000004,-87.74548859999999,Curie Arts Center Theater,41.80101213334837,-87.72334396882528,Theater
1360,Archer Heights,41.8114215,-87.72616509999999,Curie Arts Center Theater,41.80101213334837,-87.72334396882528,Theater
1361,Archer Heights,41.8114215,-87.72616509999999,Studio De Moon,41.81243347735292,-87.7072909883828,Music Venue
1362,Archer Heights,41.8114215,-87.72616509999999,Hollywood And Highland Center,41.813962,-87.704843,Movie Theater
1363,Archer Heights,41.8114215,-87.72616509999999,Music Master,41.813814929221714,-87.70455800095105,Concert Hall
1364,Archer Heights,41.8114215,-87.72616509999999,The Voice,41.813659,-87.704502,Concert Hall
1365,Archer Heights,41.8114215,-87.72616509999999,Tras Bambalinas,41.814788009071215,-87.70338267087936,Dance Studio
1366,Brighton Park,41.8189217,-87.6989421,Tras Bambalinas,41.814788009071215,-87.70338267087936,Dance Studio
1367,Brighton Park,41.8189217,-87.6989421,Music Master,41.813814929221714,-87.70455800095105,Concert Hall
1368,Brighton Park,41.8189217,-87.6989421,Hollywood And Highland Center,41.813962,-87.704843,Movie Theater
1369,Brighton Park,41.8189217,-87.6989421,The Voice,41.813659,-87.704502,Concert Hall
1370,Brighton Park,41.8189217,-87.6989421,Studio De Moon,41.81243347735292,-87.7072909883828,Music Venue
1371,Brighton Park,41.8189217,-87.6989421,meeting of styles 36th and albany,41.82778704673659,-87.70464461223003,Art Gallery
1372,Brighton Park,41.8189217,-87.6989421,"W 36th and Albany, Chicago",41.82836000015538,-87.7030952077449,Arts & Entertainment
1373,Brighton Park,41.8189217,-87.6989421,Crawford Steel Graffiti Walls,41.82816878787732,-87.70429335435347,Art Gallery
1374,Brighton Park,41.8189217,-87.6989421,Gallery,41.82872922211192,-87.7042548601745,Art Gallery
1375,Brighton Park,41.8189217,-87.6989421,Jeffrey Breslow Sculptures,41.828417,-87.705408,Art Gallery
1376,Brighton Park,41.8189217,-87.6989421,Linda's Dance Studio,41.830538447881004,-87.69147780347387,Dance Studio
1377,Brighton Park,41.8189217,-87.6989421,The Arena - Chicago,41.8309487,-87.690692,Music Venue
1378,Brighton Park,41.8189217,-87.6989421,william mckinley statue,41.82624383173389,-87.68362210203084,Outdoor Sculpture
1379,Brighton Park,41.8189217,-87.6989421,Linda's Dance Studio,41.831806,-87.691158,Dance Studio
1380,Brighton Park,41.8189217,-87.6989421,Surreality,41.82914067220728,-87.68471485739951,Roller Rink
1381,Brighton Park,41.8189217,-87.6989421,Flatland,41.821814,-87.675586,Art Gallery
1382,McKinley Park,41.8316997,-87.67366379999999,Bridgeport Art Center,41.83144486202247,-87.6566280453234,Art Gallery
1383,McKinley Park,41.8316997,-87.67366379999999,Eleven Eleven Jewelry,41.83153218739988,-87.65686571452778,Art Gallery
1384,McKinley Park,41.8316997,-87.67366379999999,Wet Paint Chicago,41.83147108897165,-87.65694496222113,Art Gallery
1385,McKinley Park,41.8316997,-87.67366379999999,Zhou B Art Center,41.830381712445664,-87.65188661955186,Art Gallery
1386,McKinley Park,41.8316997,-87.67366379999999,Co-Prosperity Sphere,41.83569178921402,-87.65112314961621,Art Gallery
1387,McKinley Park,41.8316997,-87.67366379999999,The Old Silos,41.83729614142466,-87.67515837689832,Public Art
1388,McKinley Park,41.8316997,-87.67366379999999,william mckinley statue,41.82624383173389,-87.68362210203084,Outdoor Sculpture
1389,McKinley Park,41.8316997,-87.67366379999999,Marquette Memorial,41.843892,-87.675483,Memorial Site
1390,McKinley Park,41.8316997,-87.67366379999999,Chicago Maritime Museum,41.831129,-87.656764,History Museum
1391,McKinley Park,41.8316997,-87.67366379999999,"""My House"" - Jess",41.83806,-87.658869,Roller Rink
1392,McKinley Park,41.8316997,-87.67366379999999,Dance Infusion,41.8377,-87.65651700000001,Dance Studio
1393,McKinley Park,41.8316997,-87.67366379999999,VFW 5079 World War Memorial,41.83165477238602,-87.65351862413809,Memorial Site
1394,McKinley Park,41.8316997,-87.67366379999999,Zhou Brothers Art Foundation,41.834442984702015,-87.6513330707401,Art Gallery
1395,McKinley Park,41.8316997,-87.67366379999999,Plaza Garibaldi,41.84352087149211,-87.69075101549497,Music Venue
1396,McKinley Park,41.8316997,-87.67366379999999,CROMEgallery,41.837333,-87.651422,Art Gallery
1397,Bridgeport,41.8379385,-87.651028,Co-Prosperity Sphere,41.83569178921402,-87.65112314961621,Art Gallery
1398,Bridgeport,41.8379385,-87.651028,Bridgeport Art Center,41.83144486202247,-87.6566280453234,Art Gallery
1399,Bridgeport,41.8379385,-87.651028,Zhou B Art Center,41.830381712445664,-87.65188661955186,Art Gallery
1400,Bridgeport,41.8379385,-87.651028,Eleven Eleven Jewelry,41.83153218739988,-87.65686571452778,Art Gallery
1401,Bridgeport,41.8379385,-87.651028,Wet Paint Chicago,41.83147108897165,-87.65694496222113,Art Gallery
1402,Bridgeport,41.8379385,-87.651028,Mana Contemporary,41.85086848928149,-87.65752215853715,Art Gallery
1403,Bridgeport,41.8379385,-87.651028,CROMEgallery,41.837333,-87.651422,Art Gallery
1404,Bridgeport,41.8379385,-87.651028,HOUSE OF SOL @ FIESTA DEL SOL,41.85243779187828,-87.66106385095225,Music Venue
1405,Bridgeport,41.8379385,-87.651028,Zhou Brothers Art Foundation,41.834442984702015,-87.6513330707401,Art Gallery
1406,Bridgeport,41.8379385,-87.651028,Dance Infusion,41.8377,-87.65651700000001,Dance Studio
1407,Bridgeport,41.8379385,-87.651028,"""My House"" - Jess",41.83806,-87.658869,Roller Rink
1408,Bridgeport,41.8379385,-87.651028,VFW 5079 World War Memorial,41.83165477238602,-87.65351862413809,Memorial Site
1409,Bridgeport,41.8379385,-87.651028,Chicago Maritime Museum,41.831129,-87.656764,History Museum
1410,Bridgeport,41.8379385,-87.651028,Sprite Lounge,41.847923832113985,-87.65631395995179,Music Venue
1411,Bridgeport,41.8379385,-87.651028,The Old Silos,41.83729614142466,-87.67515837689832,Public Art
1412,Bridgeport,41.8379385,-87.651028,Architectural Anarchy,41.85175599,-87.64639377593994,Art Gallery
1413,Bridgeport,41.8379385,-87.651028,Fearless Radio,41.85322648279374,-87.65020561014529,Rock Club
1414,Bridgeport,41.8379385,-87.651028,Fempress Fit,41.853308317924984,-87.65002012252808,Dance Studio
1415,Bridgeport,41.8379385,-87.651028,Chicago Urban Art Society (CUAS),41.85283177439667,-87.64198641472929,Art Gallery
1416,Bridgeport,41.8379385,-87.651028,Color Cocktail Factory,41.85278,-87.64183,Art Gallery
1417,Bridgeport,41.8379385,-87.651028,Chicago Urban Art Society,41.8529615844322,-87.64188522911509,Art Gallery
1418,Bridgeport,41.8379385,-87.651028,ARTRevolution,41.853011600914385,-87.64193267703054,Art Gallery
1419,Bridgeport,41.8379385,-87.651028,URI-EICHEN gallery,41.854088,-87.646259,Art Gallery
1420,Bridgeport,41.8379385,-87.651028,Redmoon Lunatique,41.853468737882814,-87.64255497734341,Theater
1421,Bridgeport,41.8379385,-87.651028,Redmoon,41.853418,-87.642412,Theater
1422,Bridgeport,41.8379385,-87.651028,Artist Lofts Powered By U-Haul,41.85306454360272,-87.64111812271034,Art Gallery
1423,Bridgeport,41.8379385,-87.651028,Redmoon: Boneshaker,41.8537248202,-87.64241524650974,Theater
1424,Bridgeport,41.8379385,-87.651028,Elevarte Community Studio,41.85484884090318,-87.65398636006294,Art Gallery
1425,Bridgeport,41.8379385,-87.651028,Knock Down Barns,41.855521,-87.648049,Music Venue
1426,Bridgeport,41.8379385,-87.651028,Dream Theatre,41.8539507,-87.640572,Theater
1427,Bridgeport,41.8379385,-87.651028,IIT Disc Golf Course,41.834657983032116,-87.62732661948978,Disc Golf
1428,New City,41.807533299999996,-87.6564403,Sissorhand's Artwork & Hair Design,41.80632259080053,-87.64396671660434,Art Gallery
1429,New City,41.807533299999996,-87.6564403,Free Street Storyfront,41.81438,-87.665199,Theater
1430,New City,41.807533299999996,-87.6564403,Ville-apalooza,41.806411,-87.643691,Music Venue
1431,New City,41.807533299999996,-87.6564403,Chicago Fire Department Memorial,41.81872,-87.64894723892212,Memorial Site
1432,New City,41.807533299999996,-87.6564403,TFFMG Studios,41.81686019897461,-87.6435317993164,Music Venue
1433,New City,41.807533299999996,-87.6564403,TFFMG Studios,41.81957694189601,-87.64350417203075,Music Venue
1434,West Elsdon,41.7939217,-87.7244978,Battle of Midway Exhibit,41.787557399226756,-87.7416889065644,History Museum
1435,West Elsdon,41.7939217,-87.7244978,Curie Arts Center Theater,41.80101213334837,-87.72334396882528,Theater
1436,West Elsdon,41.7939217,-87.7244978,Kiara Dance Art Inc,41.78629139822906,-87.70362451335491,Dance Studio
1437,Gage Park,41.795033000000004,-87.69616359999999,Kiara Dance Art Inc,41.78629139822906,-87.70362451335491,Dance Studio
1438,Clearing,41.780588,-87.77338809999999,The Hale Theatre Co.,41.77977737576873,-87.75531273540608,Theater
1439,Clearing,41.780588,-87.77338809999999,Best Neon,41.782090999999994,-87.79373299999999,Art Gallery
1440,Clearing,41.780588,-87.77338809999999,Mark's Smokehouse,41.793975830078125,-87.78468322753906,Circus
1441,Clearing,41.780588,-87.77338809999999,Malcolm community center,41.7948883990635,-87.78722051502835,Dance Studio
1442,West Lawn,41.7728107,-87.722275,Balzekas Museum of Lithuanian Culture,41.77459228032016,-87.72284746170044,History Museum
1443,West Lawn,41.7728107,-87.722275,National Archives at Chicago,41.758269,-87.72305300000001,History Museum
1444,West Lawn,41.7728107,-87.722275,Rosario Theater,41.75652077923884,-87.71588824092991,Multiplex
1445,Chicago Lawn,41.7750332,-87.69644079999999,Sekc's Hall,41.783759189282385,-87.70323475254959,Concert Hall
1446,Chicago Lawn,41.7750332,-87.69644079999999,Lion Paw Records w/Trey Carruthers,41.784555,-87.690436,Music Venue
1447,Chicago Lawn,41.7750332,-87.69644079999999,Q. 37 Studios,41.786211600885665,-87.69448109553784,Concert Hall
1448,Chicago Lawn,41.7750332,-87.69644079999999,Latin America Dance Studio,41.78589341222497,-87.7019692098491,Dance Studio
1449,Chicago Lawn,41.7750332,-87.69644079999999,Colony Theatre,41.78622817993164,-87.70378112792969,Indie Movie Theater
1450,Chicago Lawn,41.7750332,-87.69644079999999,Kiara Dance Art Inc,41.78629139822906,-87.70362451335491,Dance Studio
1451,Chicago Lawn,41.7750332,-87.69644079999999,I.C.E. 62nd and Western,41.78107,-87.68089,Movie Theater
1452,Chicago Lawn,41.7750332,-87.69644079999999,Cinemas - Inner City,41.781161,-87.680875,Indie Movie Theater
1453,Chicago Lawn,41.7750332,-87.69644079999999,Arctic Summer Jam Spot,41.761019,-87.710344,Concert Hall
1454,West Englewood,41.7780891,-87.6667177,I.C.E. 62nd and Western,41.78107,-87.68089,Movie Theater
1455,West Englewood,41.7780891,-87.6667177,Cinemas - Inner City,41.781161,-87.680875,Indie Movie Theater
1456,West Englewood,41.7780891,-87.6667177,Mazalene Roberts Towner Scholarship Foundation Cultural Center,41.788268,-87.677031,Performing Arts Venue
1457,West Englewood,41.7780891,-87.6667177,Yayo Productionz Studio,41.763329193832604,-87.66014800702021,Music Venue
1458,Englewood,41.7797559,-87.64588359999999,Megasharex.com,41.777056621102695,-87.63019323348999,Movie Theater
1459,Greater Grand Crossing,41.7668861,-87.6208446,The Sound Loft Studio,41.774413,-87.615615,Music Venue
1460,Greater Grand Crossing,41.7668861,-87.6208446,The Woodshop Gallery,41.758231,-87.613426,Art Gallery
1461,Greater Grand Crossing,41.7668861,-87.6208446,Megasharex.com,41.777056621102695,-87.63019323348999,Movie Theater
1462,Greater Grand Crossing,41.7668861,-87.6208446,INMusic Studio,41.75631479870319,-87.63506948947905,Music Venue
1463,Greater Grand Crossing,41.7668861,-87.6208446,Mayfair Academy,41.752583888466525,-87.60649024901485,Dance Studio
1464,Ashburn,41.74753320000001,-87.7111628,National Archives at Chicago,41.758269,-87.72305300000001,History Museum
1465,Ashburn,41.74753320000001,-87.7111628,AMC Ford City 14,41.75435240209582,-87.73326059326676,Multiplex
1466,Ashburn,41.74753320000001,-87.7111628,Rosario Theater,41.75652077923884,-87.71588824092991,Multiplex
1467,Ashburn,41.74753320000001,-87.7111628,Matli Dance Academy,41.753784,-87.731756,Dance Studio
1468,Auburn Gresham,41.7433872,-87.6560416,Amiah,41.743815999999995,-87.669701,Music Venue
1469,Auburn Gresham,41.7433872,-87.6560416,MBM Dance Company LLC,41.7508836,-87.6346866,Dance Studio
1470,Beverly,41.7181532,-87.67176740000001,Alston Co. Photography,41.72086534006072,-87.67252922058105,Art Gallery
1471,Beverly,41.7181532,-87.67176740000001,Premier One Dance Academy,41.721307,-87.67488399999999,Dance Studio
1472,Beverly,41.7181532,-87.67176740000001,Gorgeous Galleries,41.710584000000004,-87.68148599999999,Art Gallery
1473,Beverly,41.7181532,-87.67176740000001,Deja Hue,41.702561,-87.681087,Art Gallery
1474,Beverly,41.7181532,-87.67176740000001,Bombshell Movement Studio,41.702290999999995,-87.68119300000001,Dance Studio
1475,Beverly,41.7181532,-87.67176740000001,Ridge Historical Socierty,41.7005,-87.6716,Museum
1476,Washington Heights,41.7064229,-87.65616,Walldenn Productions Inc.,41.70593677087105,-87.64424800872803,Theater
1477,Washington Heights,41.7064229,-87.65616,Ridge Historical Socierty,41.7005,-87.6716,Museum
1478,Mount Greenwood,41.6980891,-87.7086616,Dungeon of Noise,41.7008970909444,-87.71793267528768,Music Venue
1479,Mount Greenwood,41.6980891,-87.7086616,Circus In The Parks - Mt. Greenwood Park,41.69001127870063,-87.71269798278809,Performing Arts Venue
1480,Mount Greenwood,41.6980891,-87.7086616,Morgan Park Academy Theatre,41.692960967513066,-87.69169920677557,Theater
1481,Mount Greenwood,41.6980891,-87.7086616,Whoa!,41.714374,-87.70683,Indie Movie Theater
1482,Mount Greenwood,41.6980891,-87.7086616,Bbm Productions,41.714631,-87.708034,Concert Hall
1483,Mount Greenwood,41.6980891,-87.7086616,Signature Painting Claudia,41.690565,-87.688212,Art Gallery
1484,Morgan Park,41.6903117,-87.66671559999999,Beverly Arts Center,41.691554563263104,-87.6816558584136,Art Museum
1485,Morgan Park,41.6903117,-87.66671559999999,Ridge Historical Socierty,41.7005,-87.6716,Museum
1486,Morgan Park,41.6903117,-87.66671559999999,Universal Entertainment Center,41.6774001,-87.6564116,Music Venue
1487,Morgan Park,41.6903117,-87.66671559999999,Bombshell Movement Studio,41.702290999999995,-87.68119300000001,Dance Studio
1488,Morgan Park,41.6903117,-87.66671559999999,Deja Hue,41.702561,-87.681087,Art Gallery
1489,O'Hare,41.973101,-87.9067679,Brachiosaurus Altithorax,41.978923840975796,-87.9068343599947,Exhibit
1490,O'Hare,41.973101,-87.9067679,Terminal 1 & 2 Corridor Gallery,41.97729664232562,-87.90650475064467,Art Gallery
1491,O'Hare,41.973101,-87.9067679,HoYPoLoi Gallery,41.975052886195755,-87.90779113514887,Art Gallery
1492,O'Hare,41.973101,-87.9067679,World Flag Walkway,41.97601106265208,-87.90101262696473,Art Gallery
1493,O'Hare,41.973101,-87.9067679,Piano At Gate C17,41.978848979137254,-87.9099514191502,Music Venue
1494,Edgewater,41.9833689,-87.66395159999999,Neo-Futurists,41.975942895501625,-87.66935550462426,Indie Theater
1495,Edgewater,41.9833689,-87.66395159999999,Swedish American Museum,41.97665865225067,-87.66832150277882,Museum
1496,Edgewater,41.9833689,-87.66395159999999,Chicago Magic Lounge,41.974014,-87.66833,Theater
1497,Edgewater,41.9833689,-87.66395159999999,Puppet Bike,41.978077884200516,-87.66822596344969,Performing Arts Venue
1498,Edgewater,41.9833689,-87.66395159999999,Steep Theatre Company,41.97809759096984,-87.65846332975289,Theater
1499,Edgewater,41.9833689,-87.66395159999999,Green Mill Cocktail Lounge,41.96909292878826,-87.659865028545,Jazz Club
1500,Edgewater,41.9833689,-87.66395159999999,Leather Archives & Museum,41.99860778320516,-87.66790247778829,History Museum
1501,Edgewater,41.9833689,-87.66395159999999,Aragon Ballroom,41.969384971806306,-87.65806812729136,Music Venue
1502,Edgewater,41.9833689,-87.66395159999999,Raven Theatre Complex,41.994322549093766,-87.66993099228452,Theater
1503,Edgewater,41.9833689,-87.66395159999999,Joel Hall Dancers & Center,41.99043590740242,-87.66976063866527,Dance Studio
1504,Edgewater,41.9833689,-87.66395159999999,Riviera Theatre,41.96888252824764,-87.66023645425838,Music Venue
1505,Edgewater,41.9833689,-87.66395159999999,Firehouse Chicago,41.996224837186276,-87.66983306863352,Arts & Entertainment
1506,Edgewater,41.9833689,-87.66395159999999,Quest Theatre Ensemble,41.982461119444146,-87.6702565926145,Theater
1507,Edgewater,41.9833689,-87.66395159999999,Preston Bradley Center,41.96906639121693,-87.6538177018492,Concert Hall
1508,Edgewater,41.9833689,-87.66395159999999,City Lit Theater,41.983738406362725,-87.65617253480028,Theater
1509,Edgewater,41.9833689,-87.66395159999999,Chicago Filmmakers,41.97745867048845,-87.66816851857399,Indie Movie Theater
1510,Edgewater,41.9833689,-87.66395159999999,Rivendell Theatre Ensemble,41.987063409013956,-87.66556568344912,Theater
1511,Edgewater,41.9833689,-87.66395159999999,JamyMeek,41.981058,-87.66626589999998,Dance Studio
1512,Edgewater,41.9833689,-87.66395159999999,Edge Theater,41.98156131183922,-87.65969737292323,Theater
